Name, Happiness Before, Start Time, Happiness After, Shots Taken, Shots Scored, End Time
Zoe, OK, 2024-02-27 13:35, Sad, 152, 125, 2024-02-27 13:39
Sorcha, OK, 2024-02-28 06:41, Happy, 47, 43, 2024-02-28 07:13
Aria, Sad, 2024-02-28 14:52, Sad, 156, 65, 2024-02-28 15:27
Wyatt, Sad, 2024-02-28 07:31, OK, 48, 42, 2024-02-28 07:41
Niall, Sad, 2024-02-27 15:29, Happy, 119, 56, 2024-02-27 15:48
James, Sad, 2024-02-29 21:34, Happy, 191, 119, 2024-02-29 22:03
Mairin, Happy, 2024-02-29 22:30, Happy, 136, 101, 2024-02-29 23:07
Isabella, OK, 2024-03-01 21:25, Happy, 179, 103, 2024-03-01 21:54
Ruairi, Happy, 2024-02-28 14:33, OK, 97, 38, 2024-02-28 14:56
Diarmuid, Sad, 2024-03-01 16:54, Happy, 88, 57, 2024-03-01 17:26
Eoghan, OK, 2024-03-02 01:19, OK, 80, 69, 2024-03-02 01:48
Michael, Sad, 2024-03-02 11:28, Happy, 156, 97, 2024-03-02 11:40
Benjamin, Happy, 2024-02-27 09:26, Happy, 25, 23, 2024-02-27 09:46
Clare, Sad, 2024-03-02 12:30, Sad, 89, 78, 2024-03-02 12:40
Cian, OK, 2024-03-02 18:38, Happy, 21, 20, 2024-03-02 19:18
Cormac, Sad, 2024-03-01 13:30, Sad, 90, 81, 2024-03-01 14:04
Isabella, Sad, 2024-03-01 08:41, OK, 114, 38, 2024-03-01 08:58
Orlaith, Sad, 2024-03-01 05:49, Happy, 89, 87, 2024-03-01 06:06
Charlotte, OK, 2024-03-02 23:14, Sad, 101, 35, 2024-03-02 23:20
Isabella, Happy, 2024-03-02 23:21, Happy, 2, 2, 2024-03-02 23:51
Aoibhinn, Sad, 2024-03-04 00:10, Sad, 92, 52, 2024-03-04 00:25
Carter, Sad, 2024-02-27 16:46, Happy, 2, 2, 2024-02-27 17:08
Lily, Sad, 2024-03-03 18:19, OK, 148, 128, 2024-03-03 18:31
Caoilfhionn, Happy, 2024-03-03 22:53, Sad, 174, 92, 2024-03-03 23:10
Siobhan, OK, 2024-02-29 09:25, Sad, 25, 25, 2024-02-29 10:02
Cillian, Sad, 2024-02-27 05:27, OK, 84, 66, 2024-02-27 05:56
Clodagh, Happy, 2024-02-29 04:36, Happy, 170, 63, 2024-02-29 05:01
Aoibhe, Sad, 2024-03-03 18:46, Happy, 79, 48, 2024-03-03 19:13
Victoria, Sad, 2024-03-02 22:52, Happy, 81, 79, 2024-03-02 22:59
Grace, Sad, 2024-03-03 06:40, OK, 175, 103, 2024-03-03 06:45
Ciar, OK, 2024-03-03 08:56, OK, 167, 139, 2024-03-03 09:08
Samuel, OK, 2024-03-01 08:05, Happy, 183, 137, 2024-03-01 08:24
Sofia, Sad, 2024-03-03 06:59, OK, 59, 58, 2024-03-03 07:13
Sorcha, Happy, 2024-03-03 06:40, OK, 147, 112, 2024-03-03 06:50
Daire, OK, 2024-03-01 20:33, Happy, 193, 74, 2024-03-01 20:39
Padraig, Sad, 2024-03-01 05:11, OK, 144, 91, 2024-03-01 05:43
Grainne, Sad, 2024-02-27 03:23, Happy, 196, 158, 2024-02-27 03:58
Lily, OK, 2024-02-27 05:38, OK, 109, 61, 2024-02-27 06:17
Caoilfhionn, Happy, 2024-03-03 22:28, OK, 36, 34, 2024-03-03 22:35
Sofia, OK, 2024-02-27 02:23, OK, 2, 2, 2024-02-27 02:37
Sorcha, Happy, 2024-03-03 10:58, Sad, 174, 108, 2024-03-03 11:20
Donal, OK, 2024-03-02 03:05, OK, 55, 50, 2024-03-02 03:15
Fergus, Sad, 2024-03-02 06:02, OK, 11, 10, 2024-03-02 06:20
Brigid, OK, 2024-03-02 06:29, Happy, 85, 55, 2024-03-02 07:02
Fergus, Sad, 2024-03-03 05:01, Happy, 124, 115, 2024-03-03 05:33
Aoibheann, Sad, 2024-03-02 15:40, Happy, 152, 43, 2024-03-02 15:48
Cillian, OK, 2024-03-04 14:26, Happy, 120, 68, 2024-03-04 15:00
Daniel, Sad, 2024-03-04 05:23, Happy, 34, 31, 2024-03-04 05:42
Odhran, Sad, 2024-02-27 01:58, OK, 104, 22, 2024-02-27 02:21
Isabella, Sad, 2024-02-28 12:59, Happy, 143, 123, 2024-02-28 13:20
Oisin, Sad, 2024-02-27 20:45, Happy, 90, 41, 2024-02-27 20:56
Aiden, Sad, 2024-03-01 12:13, Happy, 186, 57, 2024-03-01 12:27
Caoimhe, Sad, 2024-02-27 14:19, Sad, 91, 40, 2024-02-27 14:24
Ava, Sad, 2024-02-27 04:46, OK, 109, 35, 2024-02-27 05:16
Daire, OK, 2024-02-29 02:45, Happy, 36, 33, 2024-02-29 02:59
Clare, OK, 2024-03-03 07:33, Happy, 138, 132, 2024-03-03 08:07
David, Sad, 2024-03-02 04:10, OK, 2, 2, 2024-03-02 04:13
Clare, Sad, 2024-03-03 14:27, Happy, 118, 47, 2024-03-03 14:57
Grace, Sad, 2024-03-02 10:55, OK, 83, 80, 2024-03-02 11:08
Aoibhinn, Happy, 2024-02-29 18:41, Sad, 196, 92, 2024-02-29 18:48
Riona, Happy, 2024-03-03 01:49, Happy, 153, 49, 2024-03-03 01:53
Ethan, Sad, 2024-03-01 01:05, Happy, 108, 48, 2024-03-01 01:42
Mila, OK, 2024-03-03 04:34, Happy, 196, 137, 2024-03-03 05:13
Daniel, Sad, 2024-03-01 16:40, Happy, 33, 32, 2024-03-01 17:13
Orlaith, OK, 2024-02-27 09:52, Happy, 109, 51, 2024-02-27 10:28
Maeve, Sad, 2024-03-03 05:19, OK, 175, 137, 2024-03-03 05:26
Emily, OK, 2024-02-27 07:04, Happy, 27, 24, 2024-02-27 07:24
Ciar, Sad, 2024-03-04 09:11, OK, 5, 5, 2024-03-04 09:47
Mia, Sad, 2024-03-02 04:25, Happy, 66, 27, 2024-03-02 04:33
Treasa, Sad, 2024-03-02 20:08, Sad, 126, 78, 2024-03-02 20:34
Nuala, OK, 2024-03-02 14:13, Happy, 133, 73, 2024-03-02 14:42
Cian, OK, 2024-02-27 14:47, Sad, 66, 56, 2024-02-27 15:08
Dara, Happy, 2024-03-02 10:20, OK, 21, 17, 2024-03-02 10:55
Cathal, Sad, 2024-03-03 00:13, OK, 23, 21, 2024-03-03 00:31
Colm, OK, 2024-02-28 21:24, Sad, 176, 74, 2024-02-28 21:48
Sean, OK, 2024-03-02 07:38, OK, 23, 22, 2024-03-02 08:17
James, Sad, 2024-03-03 21:57, Happy, 94, 68, 2024-03-03 22:10
Zoe, OK, 2024-02-29 09:20, OK, 115, 41, 2024-02-29 10:01
Niall, Happy, 2024-03-04 07:31, Happy, 8, 7, 2024-03-04 07:55
Brigid, Sad, 2024-03-02 01:15, Happy, 9, 9, 2024-03-02 01:39
Saoirse, Sad, 2024-03-01 02:53, Happy, 19, 19, 2024-03-01 03:04
Treasa, Happy, 2024-03-04 06:40, Happy, 189, 156, 2024-03-04 07:13
Logan, Happy, 2024-03-01 12:14, Happy, 1, 1, 2024-03-01 12:31
Madison, Sad, 2024-03-03 19:17, Happy, 48, 43, 2024-03-03 19:27
Liam, Sad, 2024-02-28 12:27, Happy, 61, 58, 2024-02-28 12:35
Diarmuid, OK, 2024-02-29 23:30, OK, 146, 30, 2024-03-01 00:07
Colm, OK, 2024-03-04 03:22, Happy, 118, 64, 2024-03-04 03:32
Alexander, Sad, 2024-02-27 21:14, OK, 10, 9, 2024-02-27 21:53
Aisling, Happy, 2024-03-03 22:50, OK, 25, 24, 2024-03-03 23:26
Fainche, Sad, 2024-02-28 01:01, Happy, 27, 24, 2024-02-28 01:39
Ethan, OK, 2024-02-27 08:05, Happy, 100, 25, 2024-02-27 08:33
Oisin, OK, 2024-03-03 18:55, Sad, 94, 48, 2024-03-03 19:12
Brendan, Sad, 2024-03-04 11:36, OK, 30, 26, 2024-03-04 11:40
Charlotte, Sad, 2024-02-28 17:09, Happy, 19, 18, 2024-02-28 17:17
Ruairi, Happy, 2024-02-27 23:23, Happy, 87, 77, 2024-02-27 23:50
Avery, OK, 2024-02-28 04:01, Sad, 78, 39, 2024-02-28 04:40
Cillian, Sad, 2024-02-27 05:11, Sad, 149, 107, 2024-02-27 05:37
Ella, OK, 2024-03-01 23:52, Happy, 160, 93, 2024-03-02 00:00
Sorcha, Sad, 2024-02-28 02:33, Sad, 47, 45, 2024-02-28 02:47
Sorcha, Sad, 2024-02-27 17:27, Happy, 179, 106, 2024-02-27 17:30
Treasa, OK, 2024-02-27 17:23, OK, 130, 102, 2024-02-27 17:29
Lucas, Sad, 2024-02-27 14:57, Happy, 108, 80, 2024-02-27 15:12
Harper, OK, 2024-02-28 16:56, Happy, 13, 13, 2024-02-28 17:31
Sorcha, Happy, 2024-03-01 12:19, Sad, 81, 73, 2024-03-01 12:25
Padraig, OK, 2024-02-28 21:00, Happy, 162, 109, 2024-02-28 21:17
Siobhan, Sad, 2024-03-03 09:38, OK, 53, 35, 2024-03-03 09:53
Aiden, Sad, 2024-03-03 06:42, OK, 200, 91, 2024-03-03 07:02
Wyatt, OK, 2024-02-27 21:27, Happy, 86, 44, 2024-02-27 21:48
Sebastian, Happy, 2024-03-01 09:03, OK, 188, 86, 2024-03-01 09:19
Avery, Sad, 2024-03-01 18:15, Happy, 191, 101, 2024-03-01 18:26
Liam, Sad, 2024-02-26 22:58, Happy, 7, 7, 2024-02-26 23:04
Clodagh, Sad, 2024-03-02 13:07, Happy, 65, 53, 2024-03-02 13:46
Conor, OK, 2024-02-29 01:57, Happy, 46, 25, 2024-02-29 02:07
Scarlett, OK, 2024-02-29 11:20, Happy, 53, 47, 2024-02-29 11:26
Maura, Sad, 2024-03-03 13:00, Happy, 121, 53, 2024-03-03 13:31
Clare, Happy, 2024-03-01 04:51, OK, 184, 155, 2024-03-01 04:58
Ciaran, OK, 2024-03-01 09:26, OK, 164, 74, 2024-03-01 09:38
Benjamin, Sad, 2024-03-03 01:16, OK, 53, 32, 2024-03-03 01:51
Mason, Sad, 2024-03-03 04:27, OK, 34, 31, 2024-03-03 05:08
Oliver, OK, 2024-02-28 02:25, Happy, 183, 94, 2024-02-28 03:04
Mila, OK, 2024-02-26 22:41, Sad, 99, 85, 2024-02-26 23:08
Dara, Sad, 2024-02-27 06:37, OK, 90, 33, 2024-02-27 06:48
Avery, Happy, 2024-03-04 19:02, Happy, 189, 96, 2024-03-04 19:06
Ethan, Sad, 2024-02-27 15:47, Happy, 45, 19, 2024-02-27 16:10
Eoghan, Happy, 2024-02-28 22:04, Happy, 43, 25, 2024-02-28 22:41
Orlaith, Sad, 2024-02-27 18:58, Sad, 78, 53, 2024-02-27 19:19
Eleanor, Sad, 2024-02-29 04:32, Happy, 51, 28, 2024-02-29 05:04
Mia, OK, 2024-03-03 15:46, Sad, 159, 101, 2024-03-03 16:19
Daire, Sad, 2024-03-03 09:24, Happy, 92, 44, 2024-03-03 09:54
Fergus, OK, 2024-03-02 12:59, Happy, 9, 8, 2024-03-02 13:14
Olivia, OK, 2024-03-03 22:53, OK, 190, 52, 2024-03-03 23:10
Ella, OK, 2024-03-03 10:24, OK, 51, 49, 2024-03-03 10:46
Rory, OK, 2024-03-03 21:31, Happy, 105, 34, 2024-03-03 21:37
Lorcan, Happy, 2024-02-29 18:47, Happy, 20, 20, 2024-02-29 19:23
Cormac, OK, 2024-02-27 13:29, Sad, 197, 112, 2024-02-27 13:39
Abigail, Sad, 2024-03-04 04:49, OK, 11, 10, 2024-03-04 05:12
Liam, Sad, 2024-02-28 08:19, Happy, 42, 41, 2024-02-28 08:59
Mason, Sad, 2024-03-02 20:15, Happy, 55, 23, 2024-03-02 20:51
Sebastian, OK, 2024-03-02 22:24, Happy, 40, 28, 2024-03-02 22:39
Lucas, Happy, 2024-03-02 06:50, OK, 14, 14, 2024-03-02 07:10
Nora, Sad, 2024-02-29 02:19, OK, 115, 37, 2024-02-29 02:55
Noah, OK, 2024-02-29 12:21, Happy, 40, 40, 2024-02-29 12:49
Fiona, OK, 2024-03-03 19:52, Happy, 19, 17, 2024-03-03 20:17
Lucas, OK, 2024-02-27 07:08, Happy, 18, 18, 2024-02-27 07:15
Padraig, Sad, 2024-02-29 13:26, OK, 96, 35, 2024-02-29 13:59
Sorcha, OK, 2024-02-26 23:17, Happy, 17, 15, 2024-02-26 23:40
Colm, Sad, 2024-03-04 15:48, Happy, 157, 90, 2024-03-04 15:56
Liam, Sad, 2024-02-27 02:38, OK, 181, 154, 2024-02-27 02:46
Caoilfhionn, Sad, 2024-03-01 12:26, OK, 160, 131, 2024-03-01 12:40
Sorcha, Happy, 2024-03-02 21:48, Happy, 55, 52, 2024-03-02 22:24
Ciar, Sad, 2024-02-27 11:44, Sad, 16, 15, 2024-02-27 11:52
Lorcan, Sad, 2024-03-03 14:21, Sad, 73, 30, 2024-03-03 14:52
James, Happy, 2024-03-01 10:43, Happy, 71, 54, 2024-03-01 10:47
Isabella, Happy, 2024-02-27 05:14, Happy, 172, 109, 2024-02-27 05:45
Aoibheann, OK, 2024-02-29 13:25, Happy, 14, 14, 2024-02-29 13:47
Hannah, OK, 2024-02-29 23:35, OK, 33, 29, 2024-02-29 23:53
Henry, Happy, 2024-03-03 22:59, Sad, 77, 49, 2024-03-03 23:39
Ronan, Sad, 2024-03-03 19:09, Happy, 25, 17, 2024-03-03 19:33
Diarmuid, Happy, 2024-03-03 16:49, Happy, 148, 78, 2024-03-03 17:07
Cormac, Sad, 2024-02-27 06:30, Happy, 168, 93, 2024-02-27 06:38
Tadhg, Sad, 2024-03-02 17:56, OK, 24, 23, 2024-03-02 18:14
Nuala, Sad, 2024-02-28 09:39, OK, 117, 116, 2024-02-28 09:51
Deirdre, Happy, 2024-02-28 17:08, OK, 33, 33, 2024-02-28 17:43
Liam, Sad, 2024-03-01 07:09, Happy, 105, 95, 2024-03-01 07:36
Jackson, Sad, 2024-02-27 00:40, Happy, 161, 49, 2024-02-27 01:18
Hannah, Sad, 2024-03-01 18:45, Happy, 46, 40, 2024-03-01 18:56
Caoilfhionn, Sad, 2024-03-03 04:51, Sad, 69, 61, 2024-03-03 05:08
Mairin, Sad, 2024-03-04 18:10, OK, 161, 134, 2024-03-04 18:28
Sorcha, Sad, 2024-02-29 06:04, Sad, 15, 14, 2024-02-29 06:24
Tadhg, Sad, 2024-03-04 08:12, Happy, 75, 37, 2024-03-04 08:35
Michael, Sad, 2024-03-03 20:44, Happy, 102, 73, 2024-03-03 20:54
Seanan, OK, 2024-03-02 13:03, OK, 17, 16, 2024-03-02 13:21
Eoin, OK, 2024-03-03 08:54, OK, 145, 62, 2024-03-03 09:00
Dara, Happy, 2024-02-28 16:29, Sad, 82, 79, 2024-02-28 17:05
Seanan, Happy, 2024-02-29 12:58, Happy, 124, 70, 2024-02-29 13:38
Eimear, Sad, 2024-03-04 10:22, OK, 105, 65, 2024-03-04 10:51
Ella, OK, 2024-02-29 09:48, Happy, 28, 27, 2024-02-29 10:29
Ethan, Sad, 2024-02-29 23:03, Sad, 138, 66, 2024-02-29 23:39
Diarmuid, Happy, 2024-03-02 06:30, OK, 41, 31, 2024-03-02 06:35
Aoibhinn, Sad, 2024-03-02 04:31, OK, 94, 35, 2024-03-02 05:09
Sebastian, Happy, 2024-03-04 11:48, Sad, 130, 91, 2024-03-04 12:27
Eoghan, Sad, 2024-02-29 21:50, Happy, 84, 38, 2024-02-29 22:09
Donal, Sad, 2024-03-03 15:43, OK, 167, 134, 2024-03-03 15:56
Aoibheann, Sad, 2024-03-01 23:16, OK, 48, 24, 2024-03-01 23:26
Aoibhinn, Sad, 2024-03-03 18:40, OK, 134, 103, 2024-03-03 18:43
Noah, Sad, 2024-02-29 01:46, Sad, 7, 7, 2024-02-29 02:10
Logan, Happy, 2024-03-01 17:07, OK, 108, 63, 2024-03-01 17:26
Cian, Sad, 2024-02-29 22:42, Happy, 16, 16, 2024-02-29 22:55
Rory, Sad, 2024-03-02 06:34, OK, 116, 105, 2024-03-02 07:12
Conor, Sad, 2024-03-03 01:59, Happy, 78, 46, 2024-03-03 02:33
Darragh, Sad, 2024-02-29 23:23, Happy, 84, 29, 2024-02-29 23:59
Eleanor, Sad, 2024-03-04 14:18, OK, 175, 165, 2024-03-04 14:24
Aria, Sad, 2024-02-29 06:09, Happy, 200, 175, 2024-02-29 06:36
Dara, OK, 2024-03-03 08:24, Sad, 79, 69, 2024-03-03 08:58
Emily, Happy, 2024-03-02 12:05, Happy, 80, 25, 2024-03-02 12:30
Hannah, Happy, 2024-03-03 16:25, Happy, 119, 75, 2024-03-03 16:39
Henry, Sad, 2024-02-28 19:30, OK, 100, 51, 2024-02-28 19:54
Sophia, Sad, 2024-03-03 15:24, Happy, 30, 27, 2024-03-03 15:49
Liam, OK, 2024-02-27 12:12, Happy, 36, 36, 2024-02-27 12:52
Ciar, Sad, 2024-02-29 07:26, Happy, 85, 53, 2024-02-29 07:40
Nora, Sad, 2024-02-29 15:36, OK, 37, 36, 2024-02-29 15:59
Seanan, Sad, 2024-03-01 09:22, Happy, 35, 32, 2024-03-01 09:59
Diarmuid, Sad, 2024-03-04 13:33, Happy, 137, 64, 2024-03-04 13:57
Amelia, Sad, 2024-02-29 07:16, Happy, 186, 142, 2024-02-29 07:33
Aine, Sad, 2024-03-01 07:40, OK, 98, 70, 2024-03-01 08:07
Brigid, OK, 2024-02-29 04:21, OK, 175, 147, 2024-02-29 04:52
Harper, Sad, 2024-03-04 08:04, OK, 92, 63, 2024-03-04 08:44
Eli, Happy, 2024-03-02 09:14, OK, 7, 7, 2024-03-02 09:54
Aisling, Sad, 2024-02-27 01:25, Happy, 89, 29, 2024-02-27 02:05
Cian, Sad, 2024-02-29 06:58, OK, 183, 126, 2024-02-29 07:38
Maeve, OK, 2024-02-29 17:19, Happy, 156, 34, 2024-02-29 17:48
Isabella, OK, 2024-02-29 09:43, OK, 133, 37, 2024-02-29 10:13
Sean, OK, 2024-03-01 00:07, OK, 47, 32, 2024-03-01 00:23
Victoria, OK, 2024-02-27 23:03, Happy, 139, 70, 2024-02-27 23:26
Lucas, Sad, 2024-03-04 08:50, Sad, 21, 21, 2024-03-04 09:30
Donal, Sad, 2024-02-27 22:03, Happy, 107, 44, 2024-02-27 22:11
Eli, OK, 2024-03-02 21:48, Happy, 72, 68, 2024-03-02 21:53
Caoilfhionn, Sad, 2024-02-27 15:03, Happy, 84, 47, 2024-02-27 15:27
Orlaith, OK, 2024-03-01 05:59, Sad, 95, 55, 2024-03-01 06:28
Cillian, Sad, 2024-02-27 20:43, Happy, 88, 80, 2024-02-27 21:05
Scarlett, Happy, 2024-03-02 05:44, Happy, 29, 26, 2024-03-02 05:58
Landon, OK, 2024-03-01 17:11, Happy, 79, 42, 2024-03-01 17:17
Seanan, OK, 2024-03-02 21:34, Happy, 85, 74, 2024-03-02 21:42
Orlaith, Sad, 2024-02-28 20:30, Sad, 185, 89, 2024-02-28 20:58
Cillian, OK, 2024-03-03 13:12, Happy, 118, 106, 2024-03-03 13:17
Emily, Happy, 2024-02-29 01:13, OK, 40, 28, 2024-02-29 01:43
Victoria, Sad, 2024-02-29 04:51, Sad, 180, 152, 2024-02-29 05:13
Ciar, Happy, 2024-02-26 22:11, Sad, 77, 38, 2024-02-26 22:50
Ciaran, OK, 2024-02-27 15:15, OK, 109, 37, 2024-02-27 15:26
Padraig, Happy, 2024-03-03 18:40, Happy, 144, 42, 2024-03-03 19:18
Mia, Sad, 2024-03-01 20:43, OK, 142, 128, 2024-03-01 21:14
Mason, Sad, 2024-03-01 16:51, Happy, 18, 16, 2024-03-01 17:25
Wyatt, OK, 2024-02-28 19:26, Happy, 141, 46, 2024-02-28 20:01
Mairin, Sad, 2024-02-29 01:16, Sad, 20, 20, 2024-02-29 01:36
Alexander, Sad, 2024-03-02 05:57, Happy, 178, 171, 2024-03-02 06:15
Michael, OK, 2024-02-28 02:03, Happy, 94, 70, 2024-02-28 02:08
Caleb, OK, 2024-03-03 04:41, Happy, 101, 59, 2024-03-03 05:00
Aiden, OK, 2024-03-04 11:58, OK, 197, 74, 2024-03-04 12:18
Aoibhe, OK, 2024-03-01 02:38, Happy, 73, 50, 2024-03-01 02:44
Tadhg, Sad, 2024-02-27 15:55, Sad, 117, 105, 2024-02-27 16:14
Henry, OK, 2024-02-29 07:10, Happy, 27, 27, 2024-02-29 07:19
Daniel, Sad, 2024-03-02 03:15, OK, 184, 178, 2024-03-02 03:47
Saoirse, Sad, 2024-03-01 06:57, OK, 94, 56, 2024-03-01 07:33
Eoin, Sad, 2024-03-04 10:04, OK, 192, 184, 2024-03-04 10:30
Harper, OK, 2024-02-28 15:03, OK, 44, 35, 2024-02-28 15:17
Aria, OK, 2024-03-02 22:35, Happy, 168, 141, 2024-03-02 22:41
Clare, Sad, 2024-02-27 02:35, Happy, 65, 48, 2024-02-27 02:55
Olivia, Sad, 2024-03-03 19:47, Happy, 64, 60, 2024-03-03 19:54
Cillian, Happy, 2024-03-03 08:04, Happy, 138, 81, 2024-03-03 08:12
Siofra, OK, 2024-02-28 03:41, Happy, 110, 82, 2024-02-28 03:48
Abigail, Happy, 2024-03-02 19:06, Sad, 181, 78, 2024-03-02 19:26
Lorcan, OK, 2024-02-29 15:24, Happy, 152, 118, 2024-02-29 16:00
Grace, OK, 2024-02-29 22:10, Happy, 35, 35, 2024-02-29 22:26
Eli, Sad, 2024-03-04 08:40, OK, 111, 104, 2024-03-04 09:17
Nuala, Sad, 2024-03-01 05:50, Sad, 35, 28, 2024-03-01 05:56
Odhran, Happy, 2024-02-28 23:58, Sad, 197, 163, 2024-02-29 00:17
Ciara, OK, 2024-03-02 13:54, Sad, 24, 18, 2024-03-02 14:16
Conor, Sad, 2024-02-29 19:03, Sad, 97, 89, 2024-02-29 19:16
Blathnaid, OK, 2024-03-04 16:12, OK, 81, 74, 2024-03-04 16:48
Sinead, Sad, 2024-02-28 11:38, Happy, 160, 41, 2024-02-28 11:55
Cian, OK, 2024-03-02 09:20, OK, 20, 18, 2024-03-02 09:56
Victoria, OK, 2024-03-02 10:08, OK, 195, 144, 2024-03-02 10:24
Scarlett, Happy, 2024-03-04 16:37, Happy, 165, 146, 2024-03-04 17:05
Layla, OK, 2024-02-27 00:22, Happy, 65, 64, 2024-02-27 00:49
James, OK, 2024-03-01 13:24, OK, 78, 47, 2024-03-01 13:27
Victoria, Sad, 2024-02-27 17:07, Happy, 178, 101, 2024-02-27 17:39
Fiona, OK, 2024-02-27 13:26, Happy, 142, 29, 2024-02-27 13:54
Diarmuid, OK, 2024-02-28 03:49, Happy, 157, 83, 2024-02-28 03:59
Avery, OK, 2024-03-03 05:47, Sad, 87, 29, 2024-03-03 06:11
Mairead, OK, 2024-03-01 17:25, Happy, 12, 12, 2024-03-01 18:05
Evelyn, Sad, 2024-03-02 12:49, Happy, 6, 6, 2024-03-02 13:21
Daire, Sad, 2024-03-01 02:37, Sad, 11, 11, 2024-03-01 03:14
Ella, Sad, 2024-02-29 05:10, Happy, 107, 64, 2024-02-29 05:35
Olivia, OK, 2024-02-29 13:17, Happy, 53, 23, 2024-02-29 13:50
Blathnaid, OK, 2024-02-29 07:59, OK, 77, 26, 2024-02-29 08:25
Grace, OK, 2024-03-01 05:42, Happy, 66, 62, 2024-03-01 06:06
Aoife, Happy, 2024-02-29 01:35, Happy, 147, 133, 2024-02-29 01:55
Clare, Sad, 2024-02-27 05:48, OK, 105, 76, 2024-02-27 06:18
Orlaith, OK, 2024-02-28 12:56, Happy, 100, 98, 2024-02-28 13:33
Brigid, OK, 2024-02-28 20:25, Happy, 139, 30, 2024-02-28 20:31
Noah, Happy, 2024-02-28 19:03, OK, 79, 52, 2024-02-28 19:39
Ronan, OK, 2024-03-04 15:34, OK, 129, 111, 2024-03-04 15:52
Victoria, OK, 2024-02-28 22:18, OK, 145, 47, 2024-02-28 22:33
Treasa, OK, 2024-02-29 01:27, Happy, 93, 45, 2024-02-29 01:34
Emma, Sad, 2024-02-27 20:29, OK, 200, 112, 2024-02-27 20:35
Fiona, Sad, 2024-02-28 18:29, OK, 198, 106, 2024-02-28 18:35
Grainne, OK, 2024-03-03 03:46, OK, 138, 66, 2024-03-03 04:08
Ethan, Sad, 2024-03-02 11:03, Happy, 54, 45, 2024-03-02 11:34
Joseph, OK, 2024-03-02 11:59, Happy, 121, 44, 2024-03-02 12:40
Amelia, Sad, 2024-03-03 22:08, OK, 182, 168, 2024-03-03 22:36
Emma, OK, 2024-03-02 11:53, OK, 136, 116, 2024-03-02 12:03
Dara, Sad, 2024-02-28 03:13, OK, 146, 118, 2024-02-28 03:17
Aria, OK, 2024-02-28 00:54, OK, 139, 112, 2024-02-28 01:33
Caleb, Sad, 2024-02-26 21:38, Happy, 9, 9, 2024-02-26 22:14
Madison, Happy, 2024-03-01 18:58, Happy, 19, 19, 2024-03-01 19:29
Hannah, Sad, 2024-03-02 12:59, Happy, 94, 76, 2024-03-02 13:06
Eli, Sad, 2024-03-03 02:25, OK, 70, 53, 2024-03-03 03:02
Saoirse, Happy, 2024-02-28 15:07, Happy, 150, 59, 2024-02-28 15:45
Samuel, Sad, 2024-02-29 15:46, Happy, 40, 40, 2024-02-29 15:53
Wyatt, Happy, 2024-02-29 11:10, Sad, 23, 21, 2024-02-29 11:21
Clare, OK, 2024-02-27 02:48, OK, 114, 41, 2024-02-27 03:13
Siofra, Happy, 2024-03-01 13:46, Sad, 72, 43, 2024-03-01 14:15
Madison, Sad, 2024-02-27 12:45, Sad, 18, 18, 2024-02-27 13:00
Deirdre, Sad, 2024-02-28 11:05, Happy, 195, 185, 2024-02-28 11:12
Wyatt, Sad, 2024-02-28 12:42, Happy, 68, 50, 2024-02-28 12:47
Emily, Happy, 2024-03-02 13:13, OK, 151, 103, 2024-03-02 13:19
Conor, Sad, 2024-02-28 06:55, OK, 48, 31, 2024-02-28 07:29
Oliver, Sad, 2024-03-04 16:37, Happy, 88, 67, 2024-03-04 16:44
Fergus, OK, 2024-02-28 18:58, Happy, 2, 2, 2024-02-28 19:21
Riona, Sad, 2024-03-01 21:29, OK, 121, 37, 2024-03-01 22:09
Charlotte, Sad, 2024-02-28 00:08, OK, 122, 94, 2024-02-28 00:18
Emily, OK, 2024-03-03 07:11, OK, 102, 101, 2024-03-03 07:30
Carter, OK, 2024-02-27 11:38, Happy, 11, 11, 2024-02-27 12:09
Caleb, Happy, 2024-02-28 23:52, Happy, 136, 75, 2024-02-29 00:25
Avery, Sad, 2024-02-27 06:03, Happy, 141, 141, 2024-02-27 06:24
Cian, OK, 2024-03-02 06:01, OK, 131, 82, 2024-03-02 06:10
Noah, OK, 2024-03-03 04:24, Happy, 173, 75, 2024-03-03 04:44
Victoria, Sad, 2024-03-01 06:20, OK, 106, 70, 2024-03-01 06:49
Logan, Sad, 2024-03-01 23:19, Sad, 96, 42, 2024-03-01 23:59
Sean, Sad, 2024-02-28 05:02, OK, 124, 65, 2024-02-28 05:25
Cillian, OK, 2024-02-29 06:06, OK, 43, 40, 2024-02-29 06:22
Daire, Sad, 2024-02-29 11:56, OK, 28, 27, 2024-02-29 12:21
Mairead, OK, 2024-02-26 21:27, Happy, 12, 12, 2024-02-26 21:44
Lorcan, OK, 2024-03-01 11:13, Happy, 26, 26, 2024-03-01 11:39
Scarlett, Happy, 2024-03-02 06:46, Sad, 38, 35, 2024-03-02 07:09
Logan, Sad, 2024-03-02 16:32, Happy, 182, 142, 2024-03-02 17:12
Aiden, Sad, 2024-03-03 10:06, Happy, 23, 22, 2024-03-03 10:18
Sophia, OK, 2024-03-03 18:30, OK, 120, 81, 2024-03-03 19:07
Cian, OK, 2024-03-04 00:14, Happy, 107, 66, 2024-03-04 00:29
Ella, Sad, 2024-03-01 06:09, OK, 163, 64, 2024-03-01 06:16
